state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(marine)	age(marine)	exponential.popSize	exponential.growthRate	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	marine.rate	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
199760000	-18564.291974923897	-514.4016457696486	-18049.89032915425	1.1829427162489798	2022.6499339960797	33.864681778597785	0.9007109323767228	2022.932165779952	455.92550853593025	6.192076519284493	0.3553186624019737	2.2691576028515206	0.18844658241322737	0.05324865104646037	2.8565138596544486	0.27731464163237973	0.31073166483528664	0.20270482287828306	0.2457889349189974	0.24077457736743324	0.9749037957222193	0.011203428236313755	0.00467150461363752	0.010225905375783032	0.17256635471078213	0.9837066899825331	-18049.89032915425	0.0	-501.89420586430265
199840000	-18569.455050795837	-514.4425817273602	-18055.01246906848	1.1745292507928349	2022.6583474615359	32.814774442623055	0.9396565584397855	2022.893220153889	633.2010571922774	6.622540722951961	0.2917663267796172	2.4508417908316065	0.16237286476504928	0.06538227478069189	2.755210705253754	0.27442603758929013	0.31178615550497046	0.22022226622839342	0.23634349616745082	0.23164808209918558	1.0999494052087482	0.010936860397737105	0.006158804869525834	0.010271729335436717	0.12761321783412738	0.9837066899825393	-18055.01246906848	0.0	-500.74566811474807
199920000	-18532.40973831016	-493.7071756743606	-18038.7025626358	1.2386438191433766	2022.5942328931853	31.867956566689337	0.9297153265994906	2022.9031613857292	181.85790214541527	5.083056350876992	0.28403405992600955	2.3069791847142014	0.21429935225756325	0.049374713826335744	2.926964763969994	0.21834792530590336	0.31576120395246965	0.22390084874880906	0.22265233643212626	0.23768561086659526	0.770472100885743	0.011891664426094259	0.004930304011892566	0.010924821589120238	0.1733049369685376	0.9837066899825307	-18038.7025626358	0.0	-483.47713829201916
200000000	-18524.801035247456	-513.5750978841196	-18011.225937363335	1.2354716014802174	2022.5974051108485	33.327464954202696	0.9244159043633302	2022.9084608079654	332.29513117384937	5.796807147278599	0.27567952563964304	2.338382153516821	0.19646736562325257	0.04719456853522494	2.89751856493743	0.24475782174763522	0.3260354279355902	0.21331577599618667	0.21950805197864467	0.24114074408957872	1.0922390660507542	0.010550782835048471	0.0058097564209887605	0.009933546536071628	0.13140471349362007	0.9837066899825453	-18011.225937363335	0.0	-501.40334194102036
200080000	-18563.909757913745	-517.400739085579	-18046.509018828165	1.2055989096409412	2022.6272778026878	34.019959039090445	0.9214219635393294	2022.9114547487893	562.515744716147	6.294752201442737	0.3494402626612372	2.410971014193182	0.1867100008425773	0.045697979319135835	2.855360183320436	0.15182055966343833	0.3073920907362452	0.2130342199731814	0.23115573085694657	0.2484179584336271	0.9176449292424981	0.010332733051283158	0.004656112043062197	0.009483208616496566	0.16211196692517826	0.9837066899825524	-18046.509018828165	0.0	-504.75920425680465
200160000	-18547.724065405928	-506.3871142651475	-18041.33695114078	1.2053517693813909	2022.6275249429473	33.743054870709635	0.8890897299572844	2022.9437869823714	601.8789039369912	6.508087159669603	0.22306586960646868	2.379690968553451	0.19424186834340873	0.039790853736915835	2.9266754196975406	0.23653502006222274	0.3125230277375215	0.20813063122522057	0.2345781461837044	0.24476819485355367	0.9492138460717361	0.011614253635003362	0.003982724438392043	0.010413117647363452	0.19580242643166135	0.9837066899825224	-18041.33695114078	0.0	-493.4118128559747
200240000	-18522.854631520415	-494.958684856755	-18027.89594666366	1.2611661905684985	2022.5717105217602	31.667866086013845	0.9377991527865887	2022.8950775595422	503.787519149188	6.25375320421083	0.2331936765852315	2.42043516386061	0.17124828586489146	0.039538448580753116	2.8882224377294325	0.24736198737909051	0.31720082172325587	0.2158341405943817	0.22142822241718393	0.24553681526517857	1.0261067277786897	0.011161751357717783	0.004801012413747044	0.010256373300237391	0.16846987540289282	0.983706689982545	-18027.89594666366	0.0	-482.10147552976196
200320000	-18508.93307933496	-494.9734257857029	-18013.95965354926	1.167434435956416	2022.6654422763722	32.61516135815198	0.8960597570389003	2022.9368169552897	459.3331112989939	6.163003978611241	0.32449416709178747	2.234691982188642	0.15857649728475212	0.03322304972484745	3.025714792809503	0.22329951090047884	0.3226731739144637	0.208974407758923	0.23359896712710493	0.2347534511995086	0.9924676609926804	0.011874096771729724	0.0040909010579235836	0.010614149566061574	0.19529511143235365	0.983706689982533	-18013.95965354926	0.0	-482.4853530194543
200400000	-18525.76186647344	-501.021558029026	-18024.740308444416	1.149873080362796	2022.683003631966	32.63735112866939	0.9226172346913084	2022.9102594776373	1265.5924754384391	7.291598031298204	0.29142884956556303	2.2957792662461034	0.16816130354840958	0.03272068266603588	2.9229151319164095	0.28899476605748964	0.32172307484839663	0.21190066984198952	0.23128392350555257	0.23509233180406158	0.9970380675713891	0.011150755863035449	0.004348075566036561	0.010026905174385795	0.18101300391339425	0.9837066899825351	-18024.740308444416	0.0	-486.4081290358049
200480000	-18506.36840566811	-497.41823180106724	-18008.95017386704	1.2165939003096544	2022.616282812019	31.85568802949402	0.9261543118311515	2022.9067224004975	266.337842429947	5.643140432970884	0.32858712446931104	2.3869361640970514	0.21670834009345377	0.04557060476481976	2.8190098604791696	0.2031879060962054	0.31618032886849334	0.21102076482706256	0.23318502849152348	0.23961387781292076	0.9138114413645968	0.011464619886962362	0.0054283899065073245	0.010606486064471076	0.15504139966258976	0.9837066899825336	-18008.95017386704	0.0	-485.9543644153153
